player_id,season,week,pass_td_40,pass_td_50,rec_td_40,rec_td_50,rush_td_40,rush_td_50,pick_six_thrown
00-0036407,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036410,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036410,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036410,2023,16,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036414,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036414,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036422,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036422,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036422,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036427,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036442,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036442,2023,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036442,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036442,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036442,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036442,2023,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036442,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036550,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036554,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036554,2023,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036554,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036554,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036554,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036554,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036554,2023,18,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036555,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036555,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036555,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036555,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036556,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036556,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036567,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036567,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036590,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036613,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036613,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036613,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036613,2023,15,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036626,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036635,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036637,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036637,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036646,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036754,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036849,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036849,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036849,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036862,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036875,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036875,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036875,2023,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0036875,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036876,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036893,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036893,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036893,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036893,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036893,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036893,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036893,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036894,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036894,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036898,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036900,2023,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036900,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036900,2023,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036900,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036900,2023,13,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036906,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036906,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036906,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036912,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036912,2023,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036912,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036912,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036912,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036912,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036912,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036913,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036919,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036919,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036924,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036936,2023,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00-0036936,2023,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0036945,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036945,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036945,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036945,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036945,2023,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036945,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036945,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036945,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036945,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036945,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2023,18,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036970,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036970,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036970,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036971,2023,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036972,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036972,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036972,2023,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036972,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036972,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036972,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036972,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036972,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036973,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036973,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036973,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036973,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036973,2023,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036973,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036973,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036973,2023,17,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0036980,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036980,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036988,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036988,2023,15,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036997,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036997,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036997,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036997,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036997,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037005,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037005,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037005,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037013,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037013,2023,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0037013,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037013,2023,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0037013,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037013,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0037077,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0037077,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0037077,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0037077,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037091,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037197,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037197,2023,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00-0037197,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037197,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037197,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037197,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037197,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037197,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037228,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037228,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037228,2023,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0037228,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037238,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037238,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037239,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037239,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037239,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037239,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037239,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037240,2023,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0037240,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037240,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037247,2023,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037247,2023,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0037247,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037247,2023,16,0.0,0.0,2.0,2.0,0.0,0.0,0.0
00-0037248,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037248,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037248,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037248,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037248,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037256,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037256,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037256,2023,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0037256,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037256,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037256,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037256,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037256,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037257,2023,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0037257,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037258,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037258,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037261,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037261,2023,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037263,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037263,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037263,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037263,2023,17,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037267,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037267,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037267,2023,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0037267,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037267,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037267,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037267,2023,17,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037276,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037276,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037276,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037286,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037292,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037292,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037311,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037382,2023,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037382,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037382,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037475,2023,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037487,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037525,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037525,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037525,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037539,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037545,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037545,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037545,2023,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037545,2023,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0037545,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037664,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037664,2023,17,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037666,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037666,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037740,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037740,2023,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037740,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037741,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037741,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037741,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037741,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037744,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037744,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037744,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037746,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037746,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037746,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037746,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037746,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037746,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037746,2023,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037746,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037801,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037801,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037801,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037801,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037809,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0037834,2023,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,14,2.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037837,2023,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037837,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037838,2023,14,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0037838,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037838,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037838,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038040,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038041,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038041,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038041,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038041,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038041,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038046,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038090,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038098,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038102,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038102,2023,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0038102,2023,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0038102,2023,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038102,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038102,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038108,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038108,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038108,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038108,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0038117,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038117,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038120,2023,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0038120,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038120,2023,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0038120,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038120,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038120,2023,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038120,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038120,2023,18,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0038122,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0038122,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2023,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0038124,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038124,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038124,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038124,2023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
